protein_id,element,n_residues,moran_i,note
A0A1L9C4R6,16,7,-0.13471194620226,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A1L9C4R6,8,40,-0.035268546721581,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A1Q9NRY5,7,50,-0.0871071846896804,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A1Q9NRY5,1,50,-0.106364590856204,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A1Q9NRY5,6,50,-0.287046917908291,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A1Q9NRY5,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A1Q9NRY5,8,50,-0.225866145713606,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A1S6H833,7,45,0.043872742485691,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A1S6H833,1,45,-0.0430460689029754,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A1S6H833,6,45,0.834067607322874,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A1S6H833,16,3,-0.0866746588340893,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A1S6H833,8,45,0.105908132721472,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A1S6H9M5,7,49,-0.112536236304602,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A1S6H9M5,1,49,-0.00258503826560048,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A1S6H9M5,6,49,-0.0622769974982742,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A1S6H9M5,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A1S6H9M5,8,49,-0.645246747601845,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A1V4TPG4,7,39,-0.102393220663451,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A1V4TPG4,1,39,0.0857412845552682,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A1V4TPG4,6,39,0.476399208911202,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A1V4TPG4,16,7,0.054205169700365,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A1V4TPG4,8,39,-0.122887528643125,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A1V4YX59,7,37,0.200430137064766,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A1V4YX59,1,37,0.0999224921962754,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A1V4YX59,6,37,0.575231251066093,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A1V4YX59,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A1V4YX59,8,37,0.658005561737207,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A1V4Z9N6,7,35,-0.16697768435105,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A1V4Z9N6,1,35,-0.0327720959512303,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A1V4Z9N6,6,35,-0.0880408872464818,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A1V4Z9N6,16,6,-0.360483383296627,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A1V4Z9N6,8,35,-0.165236705514704,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A219ANU8,7,34,-0.330720623701176,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A219ANU8,1,34,-0.0960458885719828,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A219ANU8,6,34,-0.0750836372882054,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A219ANU8,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A219ANU8,8,34,-0.240611453051129,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A284VNA8,7,40,0.280832859297785,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A284VNA8,1,40,-0.137053318474103,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A284VNA8,6,40,-0.213983824917045,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A284VNA8,16,3,-0.0995769573025385,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A284VNA8,8,40,-0.341670350132111,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A285ESG6,7,41,-0.2739810265673,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A285ESG6,1,41,-0.193255151120269,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A285ESG6,6,41,0.747616397131907,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A285ESG6,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A285ESG6,8,41,-0.391479018258471,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A285EYT8,7,40,-0.0367061004436913,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A285EYT8,1,40,0.0554839057711499,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A285EYT8,6,40,0.030381414800035,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A285EYT8,16,7,-0.229588156988254,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A285EYT8,8,40,0.0819043712199805,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2E0QIE5,7,39,0.137796279418966,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2E0QIE5,1,39,0.292625557662043,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2E0QIE5,6,39,0.0612556508814882,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2E0QIE5,8,39,-0.416740049091504,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2E4JTY0,7,44,-0.0589035583915565,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2E4JTY0,1,44,0.186157837577175,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2E4JTY0,6,44,0.150494504187076,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2E4JTY0,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2E4JTY0,8,44,-0.594843855351169,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2G1WNH3,7,48,-0.00883187547206051,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2G1WNH3,1,48,-0.153248881648344,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2G1WNH3,6,48,0.435274927605991,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2G1WNH3,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2G1WNH3,8,48,-0.302198912537514,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2G9PKM8,7,45,-0.0630915613335792,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2G9PKM8,1,45,0.0213322391395819,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2G9PKM8,6,45,0.394350785604495,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2G9PKM8,16,3,-0.838528389939753,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2G9PKM8,8,45,-0.312818553261622,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2H9PSD1,7,30,0.0566810431561914,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2H9PSD1,1,30,0.125573166502239,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2H9PSD1,6,30,0.0836967807894334,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2H9PSD1,8,30,-0.263727458037765,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2P0QLX2,7,36,0.196240764572634,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2P0QLX2,1,36,-0.0137298559703971,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2P0QLX2,6,36,-0.250543847206244,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2P0QLX2,8,36,0.286571295384855,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R4ZQL9,7,46,0.0800574304376564,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R4ZQL9,1,46,-0.180041107755377,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R4ZQL9,6,46,-0.319231858118839,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R4ZQL9,8,46,-0.0462562958208016,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6C3Z5,7,38,0.217825136027613,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6C3Z5,1,38,0.327844545397778,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6C3Z5,6,38,0.371397873794384,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6C3Z5,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6C3Z5,8,38,-0.0248188277376222,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6C5B4,7,46,0.164272041221168,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6C5B4,1,46,-0.0827161523252125,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6C5B4,6,46,0.187978242740805,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6C5B4,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6C5B4,8,46,0.0523740837218311,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6C8T4,7,42,0.407147546904062,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6C8T4,1,42,-0.00123924210957997,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6C8T4,6,42,0.335941808090371,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6C8T4,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6C8T4,8,42,-0.045528095861863,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6CA67,7,45,0.463069760642315,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6CA67,1,45,-0.169027265810861,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6CA67,6,45,-0.366142306075792,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6CA67,16,3,-0.252888645101653,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6CA67,8,45,-0.203420568705067,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6CAA9,7,32,-0.347238503097934,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6CAA9,1,32,-0.181051645221488,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6CAA9,6,32,-0.202855634433663,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6CAA9,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6CAA9,8,32,-0.17269505257765,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6D1W6,7,50,-0.206595832300574,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6D1W6,1,50,0.536242260438139,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6D1W6,6,50,-0.079930493311407,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6D1W6,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6D1W6,8,50,-0.544643900226313,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6EXE0,7,35,-0.00999790034340672,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6EXE0,1,35,-0.114378711605068,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6EXE0,6,35,0.434417854273083,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6EXE0,8,35,-0.124801841216216,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6LXP5,7,46,0.162233720076881,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6LXP5,1,46,-0.286953950152839,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6LXP5,6,46,-0.0915950727217233,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6LXP5,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6LXP5,8,46,-0.143451206588332,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6MFM1,7,45,0.0624595251866383,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6MFM1,1,45,-0.0257612075856025,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6MFM1,6,45,0.311413215993907,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6MFM1,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6MFM1,8,45,0.0760010094486656,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6MFZ7,7,48,0.655766345901473,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6MFZ7,1,48,-0.0256656780206186,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6MFZ7,6,48,-0.201846047447344,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
